source,src_label,canonical_label,sha256,path,width,height
plantvillage_apple,Apple___healthy,healthy,bd050e78119edfe91abeeaa4b5193b8635b01f37c7750a220761e32788957a87,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/bd050e78119edfe91abeeaa4b5193b8635b01f37c7750a220761e32788957a87.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,a7a05ce580264d1e13900e20fd539e56ea0fa13a6107100c2a98012fe0b40bbf,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/a7a05ce580264d1e13900e20fd539e56ea0fa13a6107100c2a98012fe0b40bbf.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,8f169f11995be40ae66539c94984d5be8827a7ec69c09809f11f9f203891bcdf,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/8f169f11995be40ae66539c94984d5be8827a7ec69c09809f11f9f203891bcdf.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,622cebaae710736aaec6f110f4f99b35af594b822dee1532b281206cae0d4d82,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/622cebaae710736aaec6f110f4f99b35af594b822dee1532b281206cae0d4d82.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,623a7640ee54f7257a8325cd06e74f837a0e970f6948a3678fd4666f41c58bf7,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/623a7640ee54f7257a8325cd06e74f837a0e970f6948a3678fd4666f41c58bf7.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,5a7284bf7ccee57b1980a94e2a88c127cddab9254b26cd39ff11d673a5e9205c,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/5a7284bf7ccee57b1980a94e2a88c127cddab9254b26cd39ff11d673a5e9205c.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,a2bf1cc30d639bc23a81a346b8b3792a16a2e4dcd90d8b2aa7a8bc42d7113450,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/a2bf1cc30d639bc23a81a346b8b3792a16a2e4dcd90d8b2aa7a8bc42d7113450.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,472938ea50c6f17975cac18d8f8e87f1ef845784a8f0b300c5e89c18b9227de3,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/472938ea50c6f17975cac18d8f8e87f1ef845784a8f0b300c5e89c18b9227de3.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,78fea776753cd09e6fcd10e76439f47428fa2c407e2034dbd9dd17dfeabe5fc9,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/78fea776753cd09e6fcd10e76439f47428fa2c407e2034dbd9dd17dfeabe5fc9.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,7ad4cb45b526e8d41a9486347d0bd59066f4774311bbd205b856d27430fe3223,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/7ad4cb45b526e8d41a9486347d0bd59066f4774311bbd205b856d27430fe3223.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,5a090e57fe0266480c75d4ce61922515da406bd31c7c3fda636fd9fa70cfeb00,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/5a090e57fe0266480c75d4ce61922515da406bd31c7c3fda636fd9fa70cfeb00.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,961621292031b27af8dbe16bc55c3edd264b7d3dd071c423b90ed7b31a25d880,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/961621292031b27af8dbe16bc55c3edd264b7d3dd071c423b90ed7b31a25d880.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,e12f6560fb17426f38afe1e20de3a1769ad6a3a1893e4cd06a03fd5a8ff336a6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/e12f6560fb17426f38afe1e20de3a1769ad6a3a1893e4cd06a03fd5a8ff336a6.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,f8a1594b905ae239f762849aab1ddd212e9f09c2e1de0607565d95ae540e2619,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/f8a1594b905ae239f762849aab1ddd212e9f09c2e1de0607565d95ae540e2619.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,b6958400ab3c77b8d85156b62fff765d407c401db9322a1bb04a93e170c83875,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/b6958400ab3c77b8d85156b62fff765d407c401db9322a1bb04a93e170c83875.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,875586ba10864c0edc1454e4264b871a8cd09f78e42ff45aba614f0be2a9148d,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/875586ba10864c0edc1454e4264b871a8cd09f78e42ff45aba614f0be2a9148d.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,ca8c5f81d263fc11abb1a160274b04225193aae3e36055ae4f60076db8b9b387,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/ca8c5f81d263fc11abb1a160274b04225193aae3e36055ae4f60076db8b9b387.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,c8995fb59c6450fd442039a92e9f94d6dab6cb64e90fbc3ec39fa6d33ddd8ac8,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/c8995fb59c6450fd442039a92e9f94d6dab6cb64e90fbc3ec39fa6d33ddd8ac8.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,ddf88c546079624a625e2cbcc0a4ff61434d834d41866e705a435e38da962e15,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/ddf88c546079624a625e2cbcc0a4ff61434d834d41866e705a435e38da962e15.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,c3349cc87194748f08f73020f6c84f2b66d747bc2aee6cd242a82a9bf4ebbcfa,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/c3349cc87194748f08f73020f6c84f2b66d747bc2aee6cd242a82a9bf4ebbcfa.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,eae0b85a46f68ef3321ced7ed2a4525df00243ae18e842616b0af3f05adaa5d0,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/eae0b85a46f68ef3321ced7ed2a4525df00243ae18e842616b0af3f05adaa5d0.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,2438c34e125f3e6cfb5cbe43859421094730ce9cfdd46bbcb62b42b011e24fca,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/2438c34e125f3e6cfb5cbe43859421094730ce9cfdd46bbcb62b42b011e24fca.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,6c85f545791ceca7e084828f90bd238e655c2dca1d8697418373827f102e2973,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/6c85f545791ceca7e084828f90bd238e655c2dca1d8697418373827f102e2973.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,60bbf98673018f3b58664f87d03a0f914ed5ff53fc64ff1c660ecd5c1113b265,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/60bbf98673018f3b58664f87d03a0f914ed5ff53fc64ff1c660ecd5c1113b265.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,040d258aa9f27a89730aeb32547f8914ea7d7bebfec7be48d3065abd2c5e1fae,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/040d258aa9f27a89730aeb32547f8914ea7d7bebfec7be48d3065abd2c5e1fae.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,b4299f5d4eb8fadf72fbf7c9c2dd9fd560db048ad4a65d0df02aa6cd18558dee,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/b4299f5d4eb8fadf72fbf7c9c2dd9fd560db048ad4a65d0df02aa6cd18558dee.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,71fe9d4eb6853ce7e915735cc9fa1926d1ae07480518bb8aac7317911d9dd3df,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/71fe9d4eb6853ce7e915735cc9fa1926d1ae07480518bb8aac7317911d9dd3df.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,f1a2fee30e828ee97272d307b1b58fcab5365fbd94fa2510c4812f2b15bd7686,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/f1a2fee30e828ee97272d307b1b58fcab5365fbd94fa2510c4812f2b15bd7686.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,87bacd084aa5c540b54f5f9f4f831f1f1031981da3e2812ca1ddab8993c02943,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/87bacd084aa5c540b54f5f9f4f831f1f1031981da3e2812ca1ddab8993c02943.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,7fe940100016abd8ba12b07619fd932c55cd3dc1946515047120d3f28e4e0730,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/7fe940100016abd8ba12b07619fd932c55cd3dc1946515047120d3f28e4e0730.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,3f6ee7ea5350815cea11005e8f8a8ca6b02e3664655af623bac54611eb9aa668,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/3f6ee7ea5350815cea11005e8f8a8ca6b02e3664655af623bac54611eb9aa668.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,c9c10aceb809ada54c2f2e4df2352b4522a51c2c0e33b3332ebeb57e61b62c46,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/c9c10aceb809ada54c2f2e4df2352b4522a51c2c0e33b3332ebeb57e61b62c46.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,7d12cc66a4183f8fefc53f5d076a9b37282b7f4fedb04a791897c5f4f9bdad89,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/7d12cc66a4183f8fefc53f5d076a9b37282b7f4fedb04a791897c5f4f9bdad89.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,69d7b01809c1b3d4c42d74d680f22616dff06011df603ada323a7739b33103df,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/69d7b01809c1b3d4c42d74d680f22616dff06011df603ada323a7739b33103df.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,5484379ff051db5663931bdddf931a6bccefaa5709423ac1f34d9dd40bd9a630,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/5484379ff051db5663931bdddf931a6bccefaa5709423ac1f34d9dd40bd9a630.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,0d2e44a987bc7743e1511e573c1aaf38e076808b988aaf022beabe2e75e78379,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/0d2e44a987bc7743e1511e573c1aaf38e076808b988aaf022beabe2e75e78379.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,96a23fd4f02b7b69e3265ac737f1a61ede93961a95cc65e01eb83fbf8bdda5d0,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/96a23fd4f02b7b69e3265ac737f1a61ede93961a95cc65e01eb83fbf8bdda5d0.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,630eb237018021d410c408f4821f40915bc007a52796a44792c62e3e50027056,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/630eb237018021d410c408f4821f40915bc007a52796a44792c62e3e50027056.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,ac98fa92440c6b0d6333bd193512fa083a5231a6c2089ee3033669e1e4a05c97,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/ac98fa92440c6b0d6333bd193512fa083a5231a6c2089ee3033669e1e4a05c97.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,b01376dcb68b5210014bc44c3ffbac9fd9800151056e828caa15ed02b86e36f8,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/b01376dcb68b5210014bc44c3ffbac9fd9800151056e828caa15ed02b86e36f8.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,7c236da901e569fc2efdf02295618c924352e4b86c92a01029f8edb79294bce2,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/7c236da901e569fc2efdf02295618c924352e4b86c92a01029f8edb79294bce2.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,d1c0e6cea2a6ec77ceadb9e25ca9aa8f654c812a7a6c48458377d0ec271970e7,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/d1c0e6cea2a6ec77ceadb9e25ca9aa8f654c812a7a6c48458377d0ec271970e7.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,c7ceb9eee0673c47c27383e3ebd738ea4b15226dc76b1a8926dd245a5170208a,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/c7ceb9eee0673c47c27383e3ebd738ea4b15226dc76b1a8926dd245a5170208a.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,cffac4d5549a668c5f78a0fa94cf0a9c05faceba10a7ab7124e8277e1ba60639,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/cffac4d5549a668c5f78a0fa94cf0a9c05faceba10a7ab7124e8277e1ba60639.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,8b345dcd1a31a0343a45af6bb37bfe5c1b86164dcb527ddeb9c90f4b76101306,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/8b345dcd1a31a0343a45af6bb37bfe5c1b86164dcb527ddeb9c90f4b76101306.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,d04f4fe7351bece3a4a19dfb322e8448c587b84d585c634115ec68f44f20667d,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/d04f4fe7351bece3a4a19dfb322e8448c587b84d585c634115ec68f44f20667d.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,6e13189a461868fcce5a885d42118153ba792acd59e2d706ffddf5f07f161a78,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/6e13189a461868fcce5a885d42118153ba792acd59e2d706ffddf5f07f161a78.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,0ae4fcec8072a847d5cef0fadd7d6114bb3eaf67658ad0d9105839412c240360,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/0ae4fcec8072a847d5cef0fadd7d6114bb3eaf67658ad0d9105839412c240360.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,51ef578c1480a843dfe338408563832eaa2e31a68b39c79a1788cec31212b8cd,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/51ef578c1480a843dfe338408563832eaa2e31a68b39c79a1788cec31212b8cd.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,7731699e98e41e539683d38eb3f22f57a3fedba2ebcfd4de8702ccb341d9d31e,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/7731699e98e41e539683d38eb3f22f57a3fedba2ebcfd4de8702ccb341d9d31e.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,f3c0f6818dddb54cf26818727a1a04c59508a920c2b7003a75543af107a936a0,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/f3c0f6818dddb54cf26818727a1a04c59508a920c2b7003a75543af107a936a0.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,7126acee5f8f42b9ef34de696bb936ba8117c4b14a9d7aa07142ce3313e7b4f1,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/7126acee5f8f42b9ef34de696bb936ba8117c4b14a9d7aa07142ce3313e7b4f1.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,80c4c276af75dd27908cd2801ad83f24a83ae2a38ebec873179a1cbee74797b0,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/80c4c276af75dd27908cd2801ad83f24a83ae2a38ebec873179a1cbee74797b0.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,9ffc2b32d95174a0a2028e69e08b75079ad00eadc983698a2678fd45eb523b45,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/9ffc2b32d95174a0a2028e69e08b75079ad00eadc983698a2678fd45eb523b45.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,ae27ef1e0e965efae79893a67f9814d2b8fceb3f76a307e822cc2b32386bafdd,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/ae27ef1e0e965efae79893a67f9814d2b8fceb3f76a307e822cc2b32386bafdd.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,30a02f55107e594b95b55bf0ece08f3f8a5c17ac8eda697bf7ecef63aa574c74,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/30a02f55107e594b95b55bf0ece08f3f8a5c17ac8eda697bf7ecef63aa574c74.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,a1c5ea9a78f54b2e3acc0c465221aaac9ac7f982a9f396e314a2d55e56310bb1,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/a1c5ea9a78f54b2e3acc0c465221aaac9ac7f982a9f396e314a2d55e56310bb1.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,62222edaab216165f018cf8064bdc3550ee6bb167f37b604a1cea2bbbefa9143,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/62222edaab216165f018cf8064bdc3550ee6bb167f37b604a1cea2bbbefa9143.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,9f28af71e9c0a225be63459a406824218696a60b39c4a507de4356ee6c3e70e1,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/9f28af71e9c0a225be63459a406824218696a60b39c4a507de4356ee6c3e70e1.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,e974774bdfaf402f3ed15f4d5530fee8750ae88fdebdf044126666e907cffcb6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/e974774bdfaf402f3ed15f4d5530fee8750ae88fdebdf044126666e907cffcb6.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,b238079707d26360903ad264afc2454f9ddf1c03c7a942a011eccaa1a4335ef1,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/b238079707d26360903ad264afc2454f9ddf1c03c7a942a011eccaa1a4335ef1.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,7823878ed7b0e8c5b527de9ad5cf9e32d46fa52586d7b70d391e7a47c8a2a419,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/7823878ed7b0e8c5b527de9ad5cf9e32d46fa52586d7b70d391e7a47c8a2a419.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,f49f806807e2191e0b76aeed78c5f4484c48eb26527476b95661b32eea791e58,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/f49f806807e2191e0b76aeed78c5f4484c48eb26527476b95661b32eea791e58.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,173679742bf599118ee521fd7033b818555dc05e933522bd8f3dc8a98cb383b5,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/173679742bf599118ee521fd7033b818555dc05e933522bd8f3dc8a98cb383b5.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,4dc913e7c6fa9e7e57b7c43d7e2d4f2ca5b37b08266de01f21172ca77d86605c,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/4dc913e7c6fa9e7e57b7c43d7e2d4f2ca5b37b08266de01f21172ca77d86605c.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,682195872009bb40f8df8469e0c3520aa90402c2cc918140a2ef590a564673fd,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/682195872009bb40f8df8469e0c3520aa90402c2cc918140a2ef590a564673fd.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,20febe3c2ef59489da35f14b394b931355950d6ee08529759b76ef0890ff2d39,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/20febe3c2ef59489da35f14b394b931355950d6ee08529759b76ef0890ff2d39.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,f650a8c736196548393218c4328e854c3933c8f9409098f910d633aea05f08c1,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/f650a8c736196548393218c4328e854c3933c8f9409098f910d633aea05f08c1.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,e2b12ae46c1a415e19e812b25f7eae38dfd6564fe71745426b44407ef56ad083,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/e2b12ae46c1a415e19e812b25f7eae38dfd6564fe71745426b44407ef56ad083.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,fe70b73c7f63b154191e25afea6c7d1a376cb20875d398b73e6d432608ec8ee7,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/fe70b73c7f63b154191e25afea6c7d1a376cb20875d398b73e6d432608ec8ee7.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,d50239105001bc9c2a0bbdd20b27c3a269d4eb85152ce4bb9288d7ae43c39a5f,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/d50239105001bc9c2a0bbdd20b27c3a269d4eb85152ce4bb9288d7ae43c39a5f.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,930f81aec8129e4cffd317639d13ec6fee46a87d8c5603554a7151768098fcf7,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/930f81aec8129e4cffd317639d13ec6fee46a87d8c5603554a7151768098fcf7.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,e0842fd3244080e888570a9f6536f7d31e57f90a2dc82b06fc1ab398a6542991,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/e0842fd3244080e888570a9f6536f7d31e57f90a2dc82b06fc1ab398a6542991.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,af0847e5d749d5b2a2938de599a45f223af7c57ecf335609f255f3af1e622957,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/af0847e5d749d5b2a2938de599a45f223af7c57ecf335609f255f3af1e622957.jpg,256,256
plantvillage_apple,Apple___Apple_scab,scab,a6bb623ae218f8e472262fa0863d641cc541b31c855c495823877894d0e1b0a8,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/scab/a6bb623ae218f8e472262fa0863d641cc541b31c855c495823877894d0e1b0a8.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,cd752d02af62853e972ad1f3501e76d9a497f394aacaa296f063e5a102026f6c,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/cd752d02af62853e972ad1f3501e76d9a497f394aacaa296f063e5a102026f6c.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,f3cc5c6c0fedaba0bd2827da5f05cb74dfee57ee621cd2e6a7467abfe21a3bc3,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/f3cc5c6c0fedaba0bd2827da5f05cb74dfee57ee621cd2e6a7467abfe21a3bc3.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,1a54426099278bcf56e561a594d76d55181c6133981169c491592894c9647030,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/1a54426099278bcf56e561a594d76d55181c6133981169c491592894c9647030.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,0b5d841490e9f3c33d17d2b577925f11a6032ced7f9685891fe4e83e9c4bdfb6,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/0b5d841490e9f3c33d17d2b577925f11a6032ced7f9685891fe4e83e9c4bdfb6.jpg,256,256
plantvillage_apple,Apple___Cedar_apple_rust,rust,b751457fd2d1be09eb6b1525fca872f29d232ce6ac8c60308cbf42c4197f86e1,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/rust/b751457fd2d1be09eb6b1525fca872f29d232ce6ac8c60308cbf42c4197f86e1.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,b33eaef1bdd340ca152b006046520d6d37e673b8137777cb5125e75720cf047a,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/b33eaef1bdd340ca152b006046520d6d37e673b8137777cb5125e75720cf047a.jpg,256,256
plantvillage_apple,Apple___Black_rot,black_rot,cab25ec746d759c9b5f0e467f14928b8d1b9773692d30c65462a514abdc2924b,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/black_rot/cab25ec746d759c9b5f0e467f14928b8d1b9773692d30c65462a514abdc2924b.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,f4ad523e20c5ef0250b58531d36c6cb03ef85d19ab92a85199ed8835440c7e70,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/f4ad523e20c5ef0250b58531d36c6cb03ef85d19ab92a85199ed8835440c7e70.jpg,256,256
plantvillage_apple,Apple___healthy,healthy,a16a4db8c4695448245074b65e9586180ff6934463d3ac32e38eec330d48c917,/content/drive/My Drive/Colab Notebooks/apple_leaf_specialist/data/normalized/plantvillage_apple/healthy/a16a4db8c4695448245074b65e9586180ff6934463d3ac32e38eec330d48c917.jpg,256,256
